count,hate_speech_count,offensive_language_count,neither_count,class,tweet,binary_class,tweet_length,word_count
3,1,2,0,1,jalenros im rich dave chappell voic sign mlb ped user say bitch pussi,unsafe,108,14
3,0,3,0,1,jalenhendrick inhertweet pjone bitch get outta dumb ass lmao,unsafe,134,11
3,0,3,0,1,jasminephilli wulf bitch thank,unsafe,134,7
3,0,3,0,1,jay like pictur get follow ass bitch,unsafe,116,12
3,0,1,2,2,jaygorg need beaniesjust order two true religion one lol,safe,86,11
3,1,2,0,1,jaystack might fuck around fuck yo bitch eat ass steal youll real ass nigga,unsafe,155,24
3,0,3,0,1,jaykay weather need flag today tri zip bitch tonight yessssirrrrr,unsafe,112,17
3,0,3,0,1,jaydillz day unblock becom man wont happen bitch idisrespecthoez lol,unsafe,140,23
3,0,3,0,1,jennahord ambernicole dreamgirl mckee ooh bet wooonnnttt stick dat hoe,unsafe,106,11
3,0,3,0,1,jenneracosta sleep guy doesnt mean gonna fuck trust your bitch deni pussi,unsafe,124,19
3,0,3,0,1,jergucci dev real mvp that wat ya bitch said finish,unsafe,100,15
3,0,3,0,1,jestonael burnt pussi lip gal blue throw,unsafe,138,14
6,0,6,0,1,joebudden bad bitch bad start talk anyway preach,unsafe,100,14
3,0,0,3,2,johnelhadleyjr uncl charli got thru lip singinghaha,safe,76,8
3,0,0,3,2,juanndacut twitter rapper dm trash link,safe,94,10
3,0,1,2,2,jukejuk lanc stevenson gone leav indiana trash anyway,safe,77,9
3,1,2,0,1,juliansantomaur hoe dick sweg learn best,unsafe,96,15
3,0,0,3,2,juniormay lot though attitud pure trash teamwhitegirl swirltheworld,safe,113,13
3,0,3,0,1,justkarahn whatido sit shit dnt sing hoe justkarahn noyess,unsafe,106,12
3,0,2,1,1,justkarahn whatido though realli hoe realli u dummi take pic,unsafe,128,14
3,0,3,0,1,kinsli im pussi honey im home,unsafe,91,10
6,0,6,0,1,kaaygq sexi bitch hope bout,unsafe,51,7
3,0,1,2,2,karynhalpin foreskin go circumcis guy foreskin fairi take put pillow,safe,152,24
3,0,3,0,1,kashstackz yall confus day somebodi put hoe dress,unsafe,116,15
3,0,2,1,1,katefrancesss major news feed peopl argu mean redneck vermontproblem,unsafe,127,19
3,0,3,0,1,kattwilliam hoe without sex ask girl text alotta nigga time,unsafe,126,21
3,0,3,0,1,kaycimalynn im pro lose follow peopl cant handl excess use work cunt mine caus say fuck,unsafe,148,24
3,0,3,0,1,keauram whitegoddesss repost kush blunt convo simpl mind ho made pic bet,unsafe,173,17
3,0,3,0,1,kevhoee couldnt trust homi could trust hoesyou cant lol,unsafe,109,17
3,1,0,2,2,kikclean brah wiz cheat hair like dyke uh duh,safe,124,14
3,0,3,0,1,kingdakkar hoe control,unsafe,83,7
3,0,0,3,2,kingsm howard elbow bosh bosh fight back dont got mcbob bird ud,safe,102,17
3,0,3,0,1,kinggki im drunk im bout bitchne ride,unsafe,63,9
3,0,3,0,1,kxngjase versac versac talk shit twitter bitch block mebremari,unsafe,105,14
3,0,3,0,1,kyariesda ginobl drop bitch like delta line,unsafe,118,10
3,0,3,0,1,lodmtpapi clingi girlfriend best stop lie hoe bro shit annoy,unsafe,177,17
3,0,3,0,1,lakeshorejohnni eliot pussi mmmmmether,unsafe,61,6
3,0,3,0,1,lanaecuteass bitch bad shes puerto rican song,unsafe,99,12
3,1,2,0,1,laneishaaaa thompsonera pretti boy face awe thank faggot,unsafe,79,8
3,0,0,3,2,lastwordevan inning half away alex rodriguez elig play thought yanke mlb omg feel ulcer,safe,148,23
3,0,2,1,1,layafac brooklyn bound wit money feelin like yung jeezi bitch lmaoooo,unsafe,151,18
3,0,3,0,1,leeluca maxnostalgia bitch ima shake til cant nomo,unsafe,106,11
3,0,3,0,1,leeluca fuck ugli lol show teeth bitch fuck u,unsafe,137,12
6,0,6,0,1,leeluca lol cool son know grandma bald mouthsh got teeth hoe,unsafe,132,19
3,0,3,0,1,leeluca mo bitch special ed darlen backatown gn,unsafe,114,12
6,0,6,0,1,leeluca darwinjam cant fit small ass street sonbitch know happen last time onyur st,unsafe,158,23
3,0,3,0,1,leeluca go dumb essay bitch sad,unsafe,74,9
3,0,3,0,1,leeluca fuck th gradeyeah bitch want fight yo dawg ass,unsafe,103,18
6,0,6,0,1,leeluca yall tl need sleep yall got school tomorrow bitch got straight ion need go,unsafe,131,23
3,0,3,0,1,legendary dont een tryna disrespect say bitch term like bruh son,unsafe,113,19
3,0,3,0,1,leggsmania phenomenalro gone leav hoe,unsafe,90,7
3,0,3,0,1,leggsmania next time see bitch im beat ass job lol,unsafe,94,16
3,0,3,0,1,leslieeeixta vikyfdez fuck bitch get mi hous,unsafe,118,11
3,0,3,0,1,lesterrnem bad bitch thing like,unsafe,123,11
3,0,3,0,1,lickmywhooooop vintagemonro justdoitslow aint bundl soooo nopeit bitch happi host,unsafe,117,13
3,0,3,0,1,lilrees yu cant get money yu silli hoe,unsafe,68,10
3,0,3,0,1,livefromthea niggaz bitch hide behind gang aint,unsafe,138,13
3,0,3,0,1,longmoneytonyy vintagemonro dont say shit els stfu bitch lot twitter shit come see,unsafe,148,25
3,0,3,0,1,lopezwh nigga talk bitch day,unsafe,65,8
3,0,3,0,1,lopezwh littl stupid ass bitch aint fuckin,unsafe,86,12
3,0,3,0,1,lovelifeest seriousle aint gone lie amp old head say see figur nah retard,unsafe,132,22
3,0,3,0,1,lovelifeest lmao west amp aero sound young af talk bout hoe n weed n shit finesseiam brah gotta listen shit,unsafe,149,23
3,1,2,0,1,luaboo nigga long ass monkey arm make best cuddl buddiesso heard ahaha femal told,unsafe,167,23
3,0,3,0,1,mrx sometim hate az amp sometim love depend time year guess amp dumb bitch live,unsafe,143,25
3,2,1,0,0,milfchronicl dude shave without athlet purpos gay af your retard,unsafe,113,15
3,0,2,1,1,mj bcarter hes eat cuz hes women cant cook u gotta get rid hoe,unsafe,134,23
6,0,6,0,1,mrad im go miss bitch much far right rest ol girl booti yall funni shit,unsafe,153,23
6,0,6,0,1,mrad bitch fat ass way live u young shit gonna get old tho lot dent,unsafe,158,31
3,0,3,0,1,maratheemodel iamkiddphila marcus bitch ass heartofahustlah aint loyal team hop ass,unsafe,200,16
3,0,3,0,1,maratheemodel hoe fax type yo bitch number googl see pop back page thank heartofahustlah,unsafe,167,22
3,0,3,0,1,madisonmum told never fold amp never sell solethey told yu stay school soul autocorrect ho,unsafe,142,23
3,0,3,0,1,magssca adriennebailon bitch u tri u deserv everi foul word came chris mouth bye hoe,unsafe,172,20
3,0,3,0,1,majorsland one last shot love shit im dog hoe drakelisten,unsafe,100,14
3,0,3,0,1,malikhasanimani bcarter negro wear size im im still grow,unsafe,108,17
3,0,3,0,1,malikhasanimani bcarter what good familyin gym look hoe hit u later,unsafe,100,13
3,0,0,3,2,mannybdlopez open starburst candi get yellow lmao bruh,safe,114,14
3,0,3,0,1,mannykreamg birthday weekend start today shut yo hoe ass,unsafe,77,10
6,1,5,0,1,mariehippi bitch nigga pay hoe lay hoe relax one night youll pay stay hoe,unsafe,119,20
6,0,6,0,1,marielevisu wardrob consist most leg yous hoe guilti,unsafe,93,12
3,0,3,0,1,marlinfishyass sqquad mall yo bitch yo money im get somethin,unsafe,330,16
3,1,2,0,1,mattietrump eat lot protein eat lot pussi mattietrumpstipsforabetterlif eat whole ass,unsafe,124,16
3,0,3,0,1,maxwelllarsen im jake bitch,unsafe,46,4
3,3,0,0,0,maxwelllarsen live gay cant afraid two black dick butt fuck queer,unsafe,118,20
3,0,3,0,1,mecausemra lot male need dress real men halloween sinc yall act like bitch year,unsafe,154,24
3,0,3,0,1,medrano want littl bitch ima treat like littl bitch,unsafe,97,16
3,0,3,0,1,mickpeddicord water polo fuck hard respect yeah your pussi,unsafe,93,13
3,0,3,0,1,mightbekoi satisfiedx troyi edward oss sparkl bitch realiti,unsafe,109,11
3,0,3,0,1,mikediggem kudabrazyy old bitch hoe,unsafe,66,7
3,2,1,0,0,mikeypdacav love song john doe dope mirandawigley edenbabi faggot,unsafe,97,11
3,0,3,0,1,mixmommi hate bitch talk shit like clear youi like bitch wit da red door hoe,unsafe,157,24
3,2,1,0,0,moffettmm got done last final im walkin around campus like place queer,unsafe,116,19
3,0,3,0,1,mojolif well im go sleep fag,unsafe,65,8
3,0,0,3,2,mommemusthav mmmh daili stori via kristincruz exmoshow yellow amp romyrav luv bling,safe,154,18
3,0,3,0,1,moneyyoung evn hoe silenc anymoreproud want respect,unsafe,96,14
3,0,3,0,1,moneyhighpapi fuck good trip even good dick make bitch go crazi,unsafe,104,17
3,0,3,0,1,morgansmith luketurn mani hoe that whypreach,unsafe,77,7
3,0,3,0,1,mosoknowso photograph doesnt back stori start pussi believethat cantknockthahussl,unsafe,142,20
3,0,3,0,1,mrdelightfulll ive sound like fag last day emot inspir,unsafe,139,16
3,0,3,0,1,msfoxybabi imaddictedto girl w fat pussi slim waist fat ass n innoc smile truuuuuu,unsafe,104,14
3,1,2,0,1,mutateroo seminol redskin kseminol tribe got agreement themfsu pay use name,unsafe,138,21
3,0,3,0,1,mydicksuckthat pussi wet,unsafe,79,8
3,2,1,0,0,myfishdi dammn weed pothead annoy af twitter weed pot thing faggot,unsafe,118,18
3,0,3,0,1,nadixo joelxmontoya im dream ewwwwbitch must fuck,unsafe,148,13
3,0,3,0,1,nayminajxo skinnybe lmao bitch listen gospel music w liquor hand weaaakkklmfaooooooooo cri,unsafe,141,19
3,0,3,0,1,neebaddazz amanda bitch ass eva cheat fizz fine ass ion geddit there nigga look thought yall knew dat,unsafe,167,25
3,0,3,0,1,neiallur amp feel disrespect bitch tri suck dri lip,unsafe,124,18
6,2,4,0,1,nellyflexin yall bitch switch roo nigga hell,unsafe,97,11
3,2,1,0,0,nihaorocki rt drtruth yall hype bread loaf chick im chill dyke rapper,unsafe,120,20
3,2,1,0,0,niggaimtat cowboy win game regular season get playoff trash af lol hate ass nigga,unsafe,142,22
3,0,3,0,1,niggaimtat bitch realli waveshaq got hoe,unsafe,87,12
3,0,3,0,1,niggaimtat nigga want good girl still wanna fuck hoe aint gone work gotta pick one boy stfu,unsafe,161,22
3,0,3,0,1,nigggapino splash onna bitch wednesday tomorrow,unsafe,63,6
3,0,2,1,1,nikedownlui vintagemonro damn browniesi swear lmao,unsafe,78,7
3,0,2,1,1,nochillpaz mom dont call girl bitch that somebodi daughtersisterniec somebodi bitch,unsafe,132,18
3,3,0,0,0,nochillpaz white kid favorit activ call peopl nigger xbox fuck pet shoot school,unsafe,144,19
6,0,6,0,1,nogovi smh bitch hater dare blackgirl jealousi yooo loool,unsafe,137,19
3,0,3,0,1,norapist throw lamp bitch need lighten true dat,unsafe,83,12
3,0,3,0,1,norapist use mx b measur slope ass girl mckinley,unsafe,93,16
3,0,3,0,1,norapist way fuck ur bitch mckinley,unsafe,87,10
3,0,3,0,1,norapist way fuck ur bitch mckinley,unsafe,87,10
3,1,2,0,1,notgrimey bobbybudn brother faggotsmh,unsafe,74,6
3,0,3,0,1,notgrimey dnt blame nigga femal see ya hoe ass way go listen jt money fruitcak,unsafe,113,19
3,0,1,2,2,ogbeard yall bio trash mine pretti good,safe,70,10
3,0,3,0,1,ogeezlouis bout time rt joebudden chick dont want man want support tell bitch get bra,unsafe,153,24
3,0,3,0,1,officialzyon pussi stank,unsafe,75,6
3,0,3,0,1,ohshititsrandi rememb bro brianlovesass dont show peopl,unsafe,164,12
3,0,2,1,1,ohthatsle uhoh got hoe lol rt verballyabrupt yall found letter car naaah,unsafe,138,19
3,0,3,0,1,ohhnickharmon shes send nude snap chat one guy favorit hoe,unsafe,166,23
3,1,2,0,1,onstar monday whole lot better your drive vehicl white pussi uhhh get ya,unsafe,141,19
3,0,3,0,1,opticnadeshot longer side bitch prosynd zneezygood,unsafe,122,10
3,1,2,0,1,osmanmasabah spit peopl show werent rais right anoth word bitch nigga trait victorsmith,unsafe,142,19
3,1,2,0,1,prayingforhead spongebob beat bitch,unsafe,107,8
3,0,3,0,1,paigehardesti relationship made two bitch dont know countamen,unsafe,122,18
3,0,3,0,1,papisez everyon think your unfunni pander jizzbag automat troll thatupsdud hate color folk,unsafe,151,20
3,0,3,0,1,pharaohja darkskin girl ugli ass bitch,unsafe,108,8
3,1,0,2,2,plmpcess fashion world urban mean stolen black peopl ghetto us urban haha,safe,160,22
3,0,3,0,1,poeticallylucki like bitch gotta pretti pussi loos witchcraft,unsafe,105,14
3,0,3,0,1,postbadbitch white girl u holla nooooo brotha go ugliest bad built hoe ever,unsafe,150,20
3,0,3,0,1,postbadbitch young hoe mampm pillow,unsafe,97,11
3,0,0,3,2,prayforjack surviv swine flu bird flu west nile bloomberg administr ill fineth abort surviv cant get,safe,152,21
3,0,3,0,1,prettyxey fyi favorit type bitch,unsafe,83,8
3,0,1,2,2,pubesonfleek tweet trash,safe,44,4
3,0,3,0,1,putyahanonit tweetsnochil small titti bitch pierc nippl look like stapl lmao,unsafe,202,11
3,0,3,0,1,quathegreat readi blow bitch rello,unsafe,104,11
3,0,3,0,1,queendev whatevaittak couldnt find anyth hold hair let alon put poni inno bitch said post bust pic,unsafe,152,24
3,0,0,3,2,queendev leav trash u sick,safe,91,9
3,0,3,0,1,quisturntup sqquad iont got typebad bitch thing like aye im live life,unsafe,167,19
3,0,1,2,2,raleighbeough dumb beaner,safe,66,4
3,0,3,0,1,ramzyjay tri keep bitch lay away way feel,unsafe,81,15
3,0,3,0,1,rawritstaraa trust bitch nah,unsafe,54,6
3,0,3,0,1,redheadray wrong get bitch start talk shit yes,unsafe,102,15
3,0,3,0,1,regularassron aint noth better life meet hoe full time jobdont let benefit nigga,unsafe,144,23
3,0,3,0,1,rellhundo whatevaittak boney shit right seen em walk street ctfu crib tho lucki nig,unsafe,150,24
3,0,3,0,1,residimpl heard thigh gap way tell bitch pussi loos,unsafe,123,18
3,0,3,0,1,residinero jennyd residinero threw hoe away also threw yo life awaybruhhh,unsafe,162,16
3,0,3,0,1,residinero tonyjetsfoo lol haha hahahahahahahahahaahah deez nut bitch,unsafe,87,8
3,0,3,0,1,residinero hate drive rain drive deez nut botch mouth hoe,unsafe,104,17
3,0,3,0,1,retrospidey opinion irrelev your cunt sumorerun,unsafe,94,10
3,0,3,0,1,revdennismil true noth shut libdog bitch like bark anyth puntcunch that calledpreach truth,unsafe,149,18
3,1,2,0,1,rightinherpssi fuck right pussi wish dude grandpa,unsafe,124,15
3,0,3,0,1,rihannaglf see bitch talk smack playground,unsafe,125,16
9,0,9,0,1,rileyybryn devonsheaa want panda express panera big booti hoe,unsafe,143,12
3,0,3,0,1,rojustdgaf arent tho bro rt landoup hate nosey bitchsom other,unsafe,109,16
3,0,3,0,1,ronstackin got money gun gold bitch nd stack nigga fuck net beef shooter get nigga bring dat friday den,unsafe,151,28
3,0,3,0,1,rspectmypretti bitch come hope bout slick shit yap thuggin,unsafe,127,20
3,0,3,0,1,rudeboidrew im finna eat pussi lmao,unsafe,58,7
3,0,0,3,2,ruden girl take snap back beani lol that dollar hat ax beani dont let take,safe,167,27
3,0,3,0,1,rudepost new breed white girl slam bitch,unsafe,119,13
3,1,2,0,1,runyacheckup shanea bitch couldnt pay get dem pregnant fr fam ion see nicca poppin kid,unsafe,208,23
3,1,2,0,1,ryeordi nigga want pussi aint give lie dilemma that cool,unsafe,111,17
3,0,3,0,1,rylannwilliam woodchuck ravenkiann hahahaha bitch make fall love,unsafe,176,16
3,0,3,0,1,rylannwilliam buy tattoo wife girl bitch,unsafe,119,13
3,0,3,0,1,saadthesav bitch say ray rice got deserv month ago want man free,unsafe,191,20
3,0,3,0,1,salutemyrainbow thatkiduriah bitch like messi bun,unsafe,292,9
3,0,3,0,1,savingnoho ask imma eat pussi,unsafe,97,10
3,0,3,0,1,semliv girl eat mo pussi girl shoulda nigga that jam,unsafe,100,17
3,0,3,0,1,semliv leav bitchin bitch,unsafe,57,7
3,0,3,0,1,smithaaaaaa tatsnsnapback last night well fun lmao got pussi didnt ya vern unfortun lol,unsafe,145,18
3,1,2,0,1,shawn yall femal love yall bum nigga jail bird,unsafe,82,12
6,0,6,0,1,sair lucki ashit got shawti want niggah tryna keep,unsafe,122,19
3,0,3,0,1,samjam khalilre aknadnry dont get bro bae textin anoth nigger,unsafe,120,13
3,0,0,3,2,sarabiaerik accident ate pot browni guess goe pledg drug free life lolz lmao colleg,safe,146,25
3,0,2,1,1,sexreiationship els think lip bite fuck sexymaiapapayyya bitch bite hard put hoe,unsafe,148,22
3,1,2,0,1,sexmat kid call nigger xbox,unsafe,93,11
3,0,0,3,2,sexualmed feel im throw trash away everyday school,safe,113,13
3,0,3,0,1,sexualgif make u wcw amp hoe favorit,unsafe,146,14
3,0,3,0,1,sexyunderher femal know hoe realli coolest chicksal sex asideslmao,unsafe,109,13
3,0,3,0,1,seymourblanco game fuck yall bitch amp yall attitud,unsafe,173,13
3,0,3,0,1,shesoviciouzz might rt warwithgun yall femal pussi wet caus cri smh,unsafe,109,16
3,0,3,0,1,shetwirlsmykan say bitch bad woman good ladi better lupe,unsafe,78,10
3,0,0,3,2,shessobless oreo milk,safe,55,5
3,0,3,0,1,shiannealvarez xo mayb cuz put trust bitch ladi mayb fuck song,unsafe,131,22
3,2,1,0,0,simplyhyp kobebry shut fuck fuck trash nigga work anoth ring,unsafe,125,15
3,0,2,1,1,slimthickchick yellow rock hard,unsafe,121,9
3,1,2,0,1,smokinonkaya nilaja everybodi love dej loaf caus that wifey fuck kaya dat bitch,unsafe,126,15
3,0,3,0,1,sodamntru live constant fear shit bird well actual fuck happen sooooo,unsafe,144,23
3,0,3,0,1,sotribekasey surround bad bitch cant keep face wheretheyatdo,unsafe,131,15
3,1,2,0,1,songokutho dr gero made android destroy da world das sum bitch nigga shit would program girl android gimm sum neck,unsafe,151,26
3,0,3,0,1,southerngi kingshelton dumb bitch award goe that uncl sam,unsafe,152,16
3,0,3,0,1,southsidev let girl handcuff bed thinkin gon someth freaki bitch went phone,unsafe,134,22
3,0,3,0,1,southsidev pussi treat condom like car treat seatbelt kept beep u put,unsafe,139,19
3,0,3,0,1,stampdenis djsirfreshley almost yrs havent one gf sinc u fckn hoe huh,unsafe,149,20
3,0,3,0,1,stevestfl relationship end life stop whini bitch,unsafe,92,12
3,0,3,0,1,stfunobodycar codizzllee satisfiedx fck like hoe thank ima classi bitch im dead,unsafe,201,25
3,0,3,0,1,stfunobodycar hate bitch come school musti like tf walk hous stank mama aint shit,unsafe,168,27
3,0,3,0,1,stogneralli jealous bitch like dont subtweet hoe,unsafe,172,11
3,1,2,0,1,stoneyblu yall big braid gell babi hair havin bitch look like dashiki dont menac discuss,unsafe,157,24
3,0,3,0,1,sukasu uceina nawwww hoe sittin floor damn couuuuuch birthday feb naa nope,unsafe,157,26
3,0,3,0,1,sydneysantana treslyon im dead hoe idk felt like flame lol,unsafe,146,19
3,1,2,0,1,thqcheerio tropicalblanket go sleep bitchstfu,unsafe,114,8
3,0,3,0,1,tketterhagen larsmatthew nspan realli like like peopl town everyon els faggot,unsafe,164,21
3,0,3,0,1,tketterhagen better bitch ass peopl class tomorrow,unsafe,88,12
3,2,1,0,0,tpthree westsidefle kekepalm damn got wifey fall back nigga dont share hoe,unsafe,196,17
3,0,3,0,1,tvemik catch girl hoe shit behind back,unsafe,136,14
3,0,0,3,2,twolvegirl find want googl yellow king truedetect kid go,safe,121,17
3,0,2,1,1,tflye wet say trav see got hoe cali send money,unsafe,149,20
3,0,3,0,1,taecocki bitch childish af one sister wouldv crash,unsafe,125,16
3,0,3,0,1,tagg nigeldixon caliboy nigel dont think know dumb smart shut bitch ass,unsafe,144,23
3,0,3,0,1,tedofficialpag fuck bitch left like,unsafe,120,9
3,0,3,0,1,teelayde justkarahn whatido yasss bitch get paid tho long dnt act crazi,unsafe,127,18
3,1,2,0,1,teenaaasti half yall hoe still got nut yall babi hair shut,unsafe,119,16
3,0,3,0,1,terrenjanay nobodi want bum except bum bitch,unsafe,77,11
3,1,2,0,1,thareallilwang ur ex girlfriend slut fr f dat hoe,unsafe,70,11
3,0,3,0,1,thadisr ladi nigga alway wanna go parti everi weekend basic side hoe shop,unsafe,130,19
3,0,3,0,1,thatdamntwerk gonna take rt drtruth hoe gonna let come spend money themlisten,unsafe,149,23
3,0,3,0,1,thatdamntwerk beef bitch titti look like sleep rt laidback what beef,unsafe,141,16
3,0,3,0,1,thatirvn today long practic bitch wasnt,unsafe,84,11
3,0,3,0,1,thatindianbruh food gt pussi pussi food food pussi,unsafe,117,13
3,0,3,0,1,thedevonclark swear see snow tomorrow bruhh sound like basic white bitch,unsafe,133,18
3,0,3,0,1,thedukeknight typic hoe costum cat nurs bunni polic offic,unsafe,122,15
3,0,3,0,1,thefatami uh excus bitch dont need shout laurasimpson jdjohnson,unsafe,98,12
3,0,1,2,2,thefunnyvin red neck ice bucket challeng must sip redneck,safe,126,15
3,0,3,0,1,themanoncampus vsamon hawtyyi smoke skate twerkingim innat hoeya,unsafe,105,8
3,0,3,0,1,therealmfast hate shit like yall bitch think that cute cloth violat,unsafe,138,15
