count,hate_speech_count,offensive_language_count,neither_count,class,labels,cleaned_tweet
3,0,3,0,0,negative,okay get bitches dick anyway thanks tip
3,1,2,0,0,negative,give flying fuck think tweets worthless teabagger scum
3,0,1,2,1,positive,mutual lil yellow bone
3,0,0,3,1,positive,thats youz yellow bone
3,0,3,0,0,negative,cuz know playing witchu aint call yo mama bitch say yo brother ugly af
3,0,3,0,0,negative,smh iont understand fuck hoes
3,1,2,0,0,negative,fuck em take joke liberal pussies think jokes sarah palin amp daughters funny
3,1,2,0,0,negative,absolutely agree statement amusing angry makes teabagger scumbags alone worth
3,0,3,0,0,negative,not tonight gonna hoe tomorrow
3,1,2,0,0,negative,bitches
3,2,1,0,0,negative,happy birthday queer
3,0,0,3,1,positive,colored contacts
3,0,3,0,0,negative,lmaoooo calling hoe mad shutcho uglass
3,0,3,0,0,negative,sick bitch
3,0,0,3,1,positive,im trash ur trash since baes
3,0,3,0,0,negative,alright bitch hope someone deletes life suck dicks get hit buses
3,0,1,2,1,positive,nah replied like literally everyone else called trash go check believe
3,2,1,0,0,negative,oh drafted gay ass come tv well u welcome redskins nation queers lot niggers
3,3,0,0,0,negative,pats owner kike
3,3,0,0,0,negative,pills nig last years like magic j nig hav died years ago first team draft gay
3,0,3,0,0,negative,yea spell check bitch lets stay topic
3,1,2,0,0,negative,lol worked well black folks past better bring crackers um
6,4,2,0,0,negative,nigga hoes suck wayans brothers not funny jamie foxx number
4,0,1,3,1,positive,el negro
3,1,2,0,0,negative,yeah way block fag scared go hit girls tough make tough enough know beat
3,3,0,0,0,negative,fucking queer faggot bitch
3,0,3,0,0,negative,bitch wtf said not christopher chris mf
3,0,0,3,1,positive,pig bird
3,1,2,0,0,negative,beat pussy
3,0,3,0,0,negative,go sleep bitch
3,0,3,0,0,negative,lmao wish bitch
3,0,1,2,1,positive,ate wees brownie seeing random cats
3,0,3,0,0,negative,lmao know kitty master hate bitch
3,0,0,3,1,positive,lets say hellen keller makes better brownies
3,0,3,0,0,negative,salute bad bitch
3,0,3,0,0,negative,wtf bitches seen without
3,0,3,0,0,negative,cum thru bitch
3,1,2,0,0,negative,fuck bitch
3,0,2,1,0,negative,wanted let everyone know downloaded whole acoustic justin bieber album fag
3,0,3,0,0,negative,good pussy
3,0,3,0,0,negative,lying bitch
3,0,3,0,0,negative,ununnnn plans text niggah
3,0,3,0,0,negative,yassss bitch
3,0,3,0,0,negative,spitted sprite niggah yo smart ass mouth deserved amp well stfu lol
3,0,3,0,0,negative,boys need pussy damn
4,1,3,0,0,negative,still blaming bush fucking retard
3,2,1,0,0,negative,ya go wetback eat
3,1,2,0,0,negative,lil nig
3,0,3,0,0,negative,lying sack shit know love lesbian jk jkbridgeturstraight fag
3,0,3,0,0,negative,lol fag
3,2,1,0,0,negative,ur pal threat apostate kufar gt cld cut ur neck w sword islam amp watch u squeal like bitch like daniel pearl
3,0,0,3,1,positive,sole reason come chipotle incase know keep good work babe
3,0,0,3,1,positive,cowboy killers
3,0,3,0,0,negative,nah clowney bitch nigga
3,0,3,0,0,negative,lol crew not actual hoes
3,0,3,0,0,negative,get famous buyin yo art bitch dat shit da crib
3,0,3,0,0,negative,kenna stfu quit bein bitch tellin robby stop god
3,0,3,0,0,negative,original faggots
3,0,3,0,0,negative,bitch reply
3,0,3,0,0,negative,yes every guy bitch today lol smh
3,0,2,1,0,negative,gonna find redneck girl one days
3,0,0,3,1,positive,today talk like pirate day absolutely nobody knew id charlie morton impersonation day
3,2,0,1,0,negative,call white trash money
3,2,1,0,0,negative,ud still fag lolz
3,2,1,0,0,negative,ur fag
3,0,3,0,0,negative,teabagger babel fucks masturbated hate gays r successful
3,0,2,1,0,negative,always put gingers red yellow leopard print
3,0,2,1,0,negative,omg ur finally losing ur patience cause ur hoe love stop laughing
3,0,0,3,1,positive,steak either hurry brownies picture u posted made drool phone
3,0,3,0,0,negative,white woman pussy
3,0,3,0,0,negative,positive thoughts nig nog
3,1,2,0,0,negative,lmao dog type let faggots try decipher
3,1,0,2,1,positive,oh state enjoy trailer trash sub par sports
3,0,3,0,0,negative,please little depressed bitch entire time
3,0,3,0,0,negative,hoes look good
3,0,3,0,0,negative,seen hoe
3,0,3,0,0,negative,yea tj hoe dunking everything tk hitting shots juelz handling bitch
3,0,2,1,0,negative,geminis rule hoe
3,0,2,1,0,negative,atf charge prosecuting cases teabagger republicans confirm director lead agency
3,0,1,2,1,positive,since hoser hi
3,0,1,2,1,positive,hope larger bird
3,0,3,0,0,negative,bitch kill vibe
3,0,3,0,0,negative,yeah cum itch slit baby cakes
3,2,1,0,0,negative,fucking nigger
3,0,3,0,0,negative,hbic head bitch charge lol
3,2,1,0,0,negative,like new avi twitter retarded shows cubs hat stalk profile show new one
3,0,3,0,0,negative,bitch ihy
3,0,0,3,1,positive,cookies sound wonderful
3,0,3,0,0,negative,follow love bill may bitch never quit
3,0,0,3,1,positive,long name change al memorabilia w redskins name deemed racist therby illegal
3,0,0,3,1,positive,lol get yellow bleach stain use baking soda hydrogen peroxide paste stain throw washer
3,0,3,0,0,negative,coming bitch boy
3,0,2,1,0,negative,dreams little leprechaun hemroid
3,0,1,2,1,positive,mean trash
3,0,3,0,0,negative,bitches naked
3,2,1,0,0,negative,overrun mongrels zog jews run countries want white man perish
3,0,0,3,1,positive,lmaooooo epic bird wins
3,0,3,0,0,negative,fly portugal amp open whoopass since started zoom still run bitch
3,1,2,0,0,negative,wow faggot
3,0,3,0,0,negative,nah bitch u addicted spazzin fasho fuc molly tht shit happend time lean scarce stfu hoe ass go spazz sum thot
3,0,3,0,0,negative,since day u remember tha bitches alabama lmfaoo big
3,1,2,0,0,negative,u kno im talkin bout bitch lmfao
3,2,1,0,0,negative,haha bitch ima draw webb bullets round yo fuggin forehead beamthat bitch know reside
3,2,1,0,0,negative,nah said fag
3,0,3,0,0,negative,u smokin bitch
3,0,3,0,0,negative,yea cuh bitch fuc donald sterling cuhz pimpin tho
3,0,3,0,0,negative,dm number hoe
3,0,3,0,0,negative,worked bitch
3,0,0,3,1,positive,charlie z really need mental help check
3,0,3,0,0,negative,danny deep deep water many badass sons bitches
3,0,3,0,0,negative,nobody ever gonna take ass clown serious lil bitch
3,0,3,0,0,negative,say shit like lil nig give stamp
3,0,0,3,1,positive,boards still tie dye ones monkey edition black silver newest ones
3,0,3,0,0,negative,aint bitches im talkin bout aint jungle fever lol
3,0,3,0,0,negative,bitch nigga dont get hurt
3,0,3,0,0,negative,ayee ayee snow niqqa amp amp bitches slide crib
3,0,3,0,0,negative,got bitches snowboarding
3,0,3,0,0,negative,ahah chill bitch look better
3,0,3,0,0,negative,sorry dyslexia bitch
3,0,0,3,1,positive,oh phone trash knew
3,0,3,0,0,negative,god send retards hell
3,0,3,0,0,negative,drunk bitch
3,0,0,3,1,positive,took uber yesterday advertised lt ny taxis actually yellow taxi price uber
3,0,3,0,0,negative,bout time bitch
3,0,3,0,0,negative,not matters im proud ur little ass im n old southern bitch hang n baby
3,0,0,3,1,positive,wexican
3,0,3,0,0,negative,blame hoe innocent
3,0,0,3,1,positive,music suggestion lil spook
3,0,3,0,0,negative,yo bitch stay lookin like clown
3,0,3,0,0,negative,people gotta bitch something
3,0,3,0,0,negative,yall stfu pussies shit
3,2,1,0,0,negative,nigga know damn well coon
3,1,2,0,0,negative,dyke ron
3,0,3,0,0,negative,dude took running like bitch
3,1,2,0,0,negative,nig ok big time shit talker twitter name face info
3,0,0,3,1,positive,heard green tea makes lose weight imma coon explains watermelon
3,0,3,0,0,negative,facetime doms bitch ass
3,0,0,3,1,positive,bumcia trash smfh would thought would gone khan said makes sense
3,0,1,2,1,positive,guessing players talking trash
3,1,2,0,0,negative,fuck yes triple xp nigguh
3,0,3,0,0,negative,not sure broke nig
3,0,1,2,1,positive,laying rock around lake welcome join redneck workout muscles
3,1,2,0,0,negative,cause damn border bunny forget already
3,0,3,0,0,negative,might havti give visit cunt going family im done
3,0,3,0,0,negative,retarded cousin lmao
3,2,1,0,0,negative,spelled faggots e cool lol
3,0,3,0,0,negative,bitch shut fuck follow u say nigga
3,0,3,0,0,negative,u fucking still talking bitch wanna see give fuck ugly ass girlfriend son
3,1,2,0,0,negative,bitch fuck u wanna nigga stfu talking something
3,0,0,3,1,positive,cute fuzzy one hehehe
3,0,0,3,1,positive,charcoal pre owned sole wear scuffs size cherry ds size
3,1,2,0,0,negative,texted yea queer bait
3,0,0,3,1,positive,bumblebees
3,0,1,2,1,positive,not standing btw yellow lines
3,0,3,0,0,negative,chill dad gets bitches school griff
6,0,6,0,0,negative,small pussy size plugs
3,0,0,3,1,positive,monkey poor bottles
3,3,0,0,0,negative,u guys fags
3,0,3,0,0,negative,cause everyone loves yo bitch ass rite yea sure
3,0,2,1,0,negative,fuck yankees
3,0,3,0,0,negative,u jus clutch ass spot bitch turn
3,0,3,0,0,negative,bitch yessssssss omg jus saw one em yesterday disbelief rode like oh court bro lost
3,0,3,0,0,negative,black girls funny talk literate pathetic dick riding die hard fan rofl disgust retard
3,0,3,0,0,negative,bye ugly hoe please something nasty horse hair weave
6,0,6,0,0,negative,real serious ct bunch whiney cunts
3,0,3,0,0,negative,bitch cause police showed force thing preventing getting turned road kill shutdown
3,0,1,2,1,positive,crystal probably person world interested poor black hillbilly jamaica poor white hillbilly wv idea
3,0,3,0,0,negative,sounds like bout smack hoe
3,0,3,0,0,negative,nigga proud bitch going get weed car
3,0,2,1,0,negative,icanhashtaghoweveriwant bitch
3,0,2,1,0,negative,drive illegally retard
3,1,2,0,0,negative,subtweeting sister hoe
3,0,3,0,0,negative,cuz ur bird bitch
3,0,3,0,0,negative,fuck yo bitch ass
3,2,1,0,0,negative,nigger music
3,1,2,0,0,negative,well first class bitch go bitch life bitch
3,0,3,0,0,negative,ok stupid bitch
3,0,0,3,1,positive,racist texas trash gwbush came wh numb remember republicans stole election
3,0,1,2,1,positive,racist tx trash comparison betwn pres obama n gwbush rt poll show supported
3,0,0,3,1,positive,charlie please stop ole fart another
3,0,0,3,1,positive,charlie im old lady ever say ugly things ur childrens mom get jus dont big hug
3,0,0,3,1,positive,chug tall homegirl approve lol
3,0,3,0,0,negative,hoe good
3,0,3,0,0,negative,bitch im waitin chicken nuggets
3,0,0,3,1,positive,lol trash would kept cute
3,0,3,0,0,negative,tried bit bottom lip like snack bitch
3,2,1,0,0,negative,bitch look like fucking white trash trailer park queen lookin man bear pig
3,0,3,0,0,negative,not bad former psyqo nigger likes anime
3,0,3,0,0,negative,wigg love bitch
3,0,0,3,1,positive,camels ostriches zebras see races vccamelraces
3,0,0,3,1,positive,want love gooks awesome get
3,0,2,1,0,negative,amusing mean makes cry like bitch yeah agree
3,0,3,0,0,negative,agree fat bitches girls left not gettin passed around
3,1,2,0,0,negative,tryna b low one day bitches gonna realize niggas talk l
3,1,2,0,0,negative,dude bitch nigga took running
3,0,0,3,1,positive,haha shocked barca got yellow cards time
3,0,0,3,1,positive,walking amp little birds pitch doorstep singing sweet songs melodies pure amp true saying
3,0,3,0,0,negative,like hov said ghetto b lol
3,1,2,0,0,negative,nigga duggy dem dead hoes lol
3,0,3,0,0,negative,get orange hoe
3,1,0,2,1,positive,hmu negro
3,0,0,3,1,positive,cute love yellow raincoat contrast amp hair looks cute p love face icon
3,0,3,0,0,negative,bruh u pussy talk
3,1,0,2,1,positive,ho ho ho
3,0,3,0,0,negative,ill slap hoe
9,5,0,4,0,negative,america today rule thumb doubt blame whitey
3,0,3,0,0,negative,peeps bitches
3,0,0,3,1,positive,let guess yellow cake crap different president
3,0,3,0,0,negative,bitch everything
3,2,1,0,0,negative,throw faggot word smh smh smh
3,0,3,0,0,negative,ur tool posting vid dude pacing especially u pussy film face
3,0,3,0,0,negative,see ya ass never need go tryna go ape shit
3,0,0,3,1,positive,yeah great song watching msg concert yankee stadium gig
3,1,2,0,0,negative,wld u wanna faggot dude faggot like
3,0,3,0,0,negative,thought fucked birth defect made nips heart shaped lmao
3,0,2,1,0,negative,not right rule nfl strike policy drugs josh gordon retarded
3,0,2,1,0,negative,bet trash ass self petty
3,0,2,1,0,negative,bet pay back bitch
3,0,2,1,0,negative,yasss bitch yasss wonder penny passed
3,0,3,0,0,negative,tired bitch
3,2,1,0,0,negative,youre racist white people whigger anti racist codeword anti white anti zionist codeword antisemite
3,0,3,0,0,negative,bitches lol cute tho wassup gimmi yo numba imma natural lmfaoo
3,0,0,3,1,positive,hes behind plate game tonight az im looking buy red amp yellow balkamania shirt tear
3,0,3,0,0,negative,hold fucking bitch
3,0,3,0,0,negative,hell pussy print page
3,0,2,1,0,negative,oh still talking bitches bet none biz tho
3,0,3,0,0,negative,like u bitches wantttt dmx voice
3,0,3,0,0,negative,bitch back shit fuck nigga
3,0,3,0,0,negative,bitch not gonna shut shit feel free join
3,0,3,0,0,negative,nigga beat ass bitch never even fought u need stop making shit bring yo ass
3,0,3,0,0,negative,wow like fighting people high school bitch unfollow fuck nigga
3,1,2,0,0,negative,bitch u come school
3,1,2,0,0,negative,sup nigga cracker home boy ya know blah forget hey ya
3,0,0,3,1,positive,ever heard story birds bees
3,1,2,0,0,negative,bad bitch w dreads alert
3,0,3,0,0,negative,sure follow fabulous bitch face
3,0,3,0,0,negative,girls want hold hoes act like show boyfriends
3,0,0,3,1,positive,maybe baylee ann tater pud nurse fester charlie chainsaws amp mama rot team next time punishermax
3,1,0,2,1,positive,thank based pee slit
3,0,3,0,0,negative,ya pussy let go wheelin
6,0,6,0,0,negative,niggah shit serious aint one laughing
3,0,3,0,0,negative,fuck right pussy guy
3,0,0,3,1,positive,never games obsessed angry birds took long ccs scared lol
3,0,0,3,1,positive,idk trash though
3,0,0,3,1,positive,far tell coon tracks cab door window tractor parked trees away home
3,0,3,0,0,negative,fuck dont let nobody hit pussy either know firm
3,0,0,3,1,positive,given rickety slant roof say like pizza shanty
3,0,3,0,0,negative,yess bitch cuts colors curls ha self
3,0,0,3,1,positive,could say thing woman two functioning chest tables hold peanut butter crackers
3,0,2,1,0,negative,knee let wander around much make trips look fat girls redneck porn wal mart
3,0,3,0,0,negative,not twitter shit plus youre female letting dumb sloppy body ignorant bitch speak k people
3,0,3,0,0,negative,retarded fuck general insults hope fall aw csgo scene growing idk
3,0,2,1,0,negative,going full retard right smh
3,0,3,0,0,negative,also need cunt act like something special unprovoked
3,1,2,0,0,negative,hoe
3,0,1,2,1,positive,weird local ghetto school haha
3,0,3,0,0,negative,pussy also beer free pizza swear
3,0,3,0,0,negative,fucking retarded
3,0,3,0,0,negative,ur fag
3,0,1,2,1,positive,pussy science donaire via rachel spelling error
3,1,2,0,0,negative,forgot someone niglet
3,0,3,0,0,negative,fat irish fucking cunt honestly hope choke death pool jameson induced vomit
4,0,4,0,0,negative,love hoes
3,0,3,0,0,negative,stick fam disrespect pouch nigguh awe ily
3,0,1,2,1,positive,see jig
3,0,0,3,1,positive,take trash separate recyclables
3,2,1,0,0,negative,yes retard
3,0,0,3,1,positive,humanity really needs get past whole slow stare scene accident ape mentality
3,0,3,0,0,negative,bad bitches intimidate words
3,0,3,0,0,negative,phone doin da pussy right lol
3,0,3,0,0,negative,lmao mark guy left get pussy
3,1,2,0,0,negative,yes could leave fag
3,1,2,0,0,negative,hahahaha aw nut try capture cunt
6,4,2,0,0,negative,many fuckin fags even get shouldnt allowed wallet whilst influence haha
6,0,6,0,0,negative,wants pussy nd dini mean cat
3,0,2,1,0,negative,hay pussy cat
3,0,3,0,0,negative,pussy fight
3,0,0,3,1,positive,shake head love trash talk
3,1,2,0,0,negative,like emily little twat
6,1,5,0,0,negative,fuckin call venue cancel lost tickets reprint new ones dumb bitch
3,0,3,0,0,negative,drug buddy pussy money bitches weed
3,2,1,0,0,negative,faggot needs grow
3,0,3,0,0,negative,grow pair pussy
3,0,3,0,0,negative,ol rachet ass bitch
3,2,1,0,0,negative,good job not texting back faggot
3,0,3,0,0,negative,rap part problem cause bad bitch
3,0,3,0,0,negative,well im sure im not fully retarded imustbestupid
3,0,3,0,0,negative,true dat nig
3,2,1,0,0,negative,reading coon
3,2,1,0,0,negative,people followers followers truth still niggers outlook mind amp
3,0,3,0,0,negative,weak bitch listen cruel hand singer fell face last night
