class,labels,cleaned_tweet,sentiment_score
0,negative,dropped drop hoes hoe someone good decision find next episode dragonballz,0.2023
0,negative,brainer soon bitch gets get rich political power views view change political whores whore,-0.8591
0,negative,lil wayne said say give bitch ya heart rather purse,-0.5859
0,negative,even follow bitch,-0.5859
0,negative,pm last night incitement translated translate murder father traveling travel w family celebrate first nig,-0.25
0,negative,lol brother fag mann,-0.0772
0,negative,call negro,0.0
0,negative,mom cunt,-0.4939
0,negative,glorify dis shit bitch,-0.5719
0,negative,rack city bitch,-0.5859
0,negative,brandon phelps hoe ass as nigga wen see smack like da lil bitch,-0.7003
0,negative,not hell blk stop sayin nigger america,0.0649
0,negative,wan na skinny amp fit sike thick bitches bitch got get going go ass as fat thundathighs jellyrolls jellyroll imstillsexy,-0.8658
0,negative,not looking look love one day find keep fuckin dese hoes hoe yolo,-0.3111
0,negative,wow swear gon na cunt punch,0.1027
0,negative,eating eat cuz women woman cook u got get ta get rid hoe,0.0
0,negative,got get every hoe see weak nigga,-0.4404
0,negative,got get hold koala take selfies kangaroos kangaroo saw bunch bad ass as birds bird prey pet fucking fuck emu today wtf,-0.5106
0,negative,nah girl gon able make tight since russ rus loss job back like damn bitch really,-0.7717
0,negative,bum ass as hoe,-0.5423
0,negative,bitches bitch drive range rovers rover,-0.8271
0,negative,george michael fag,-0.4767
0,negative,tim tebow got get cut every team nfl already got get hoes hoe starkville smh,-0.5267
0,negative,mom bitches bitch much,-0.8271
0,negative,give bitch inch rather,-0.5859
0,negative,bitch thought hot sauce bbq sauce tf puts put bbq sauce tacos taco begin,-0.5859
0,negative,want yo bitch got get ta foreign,-0.5423
0,negative,cranberry juice niggah cranberry vitamin c piss,-0.128
0,negative,mean like get nasty tooting toot ass as bitch face freaky zone,-0.8979
0,negative,guess cool walk around ya titties titty see thru top shit hoes hoe trippin,-0.128
0,negative,hoe shit roxy shit dawggg swear knw kia fight,-0.9349
0,negative,sometime wish colored color,0.4019
0,negative,name ollie bitch,-0.5859
0,negative,almost beat bitch,-0.5456
0,negative,insecure much put insults insult one tweet fucking fuck dumbass dude wreck faggot,-0.9729
0,negative,joan rivers river said say gay michelle tranny perhaps death accident see clinton ron brown vin,-0.7906
0,negative,love haters hater biggest big fans fan field dem bitches bitch stands stand,-0.802
0,negative,sucka hoe sucka hoe im succsess,0.0
0,negative,time lol lol ima hoe sometimes,0.6808
0,negative,got get many horses horse hoes hoe say gorgeous tha air dats dat doors door issssss,0.6124
0,negative,people fags fag,-0.4767
0,negative,since youngin bitch niggas nigga,-0.7351
0,negative,deal bitches bitch feel like,-0.7351
0,negative,cut hoes hoe u amp stop talkin owe new hoes hoe fym,-0.5106
0,negative,people getting get called call types type bitches bitch music lol know ridiculous,-0.8126
0,negative,spear chucker hell,-0.6808
0,negative,love subs sub cause mom starts start fucking fuck bitch crank system simple solutions solution,-0.0258
0,negative,yeah internet def taught bitch twerk talkin bout voting,-0.3818
0,negative,say pussy hairy wana see,0.0
0,negative,bitches bitch wan na nigga get couch go fine one,-0.7845
0,negative,hahah funny little dumb hoes hoe want follow nigga ass as like bitch fuck kreepen fo,-0.8445
0,negative,bitches bitch joint custody dick acting act understand part time benefits benefit,-0.7506
0,negative,slushes slush hoes hoe nasty anyway fam,-0.5574
0,negative,wear thong get yo pussy check,0.0
0,negative,naw u keep fake get yo lame ass as somwhere wigga hell get somwhere,-0.9325
0,negative,bob schieffer holiday proud smitten good white guy hicks hick damned damn everything everything,0.5267
0,negative,bitch ass as nigga hating hat black women woman uncle tom bitch punk,-0.9371
0,negative,nice base running run fucking fuck ponderous,-0.1779
0,negative,call pussy,0.0
0,negative,sang nazi beaner,0.0
0,negative,load bitch kool aid,-0.5859
0,negative,ya bitches bitch luv throwing throw bread crumbs crumb ground complain pigeons pigeon come flocking flock towards ya,-0.8807
0,negative,kobe bryant bitch grow pussy,-0.5859
0,negative,fucked fuck lmao whore bitch one cheaters cheater better well go maaco dead,-0.9628
0,negative,exactly bitches bitch end dead told stop fucking fuck hope rain bitch,-0.9618
0,negative,bitches bitch mann,-0.8271
0,negative,nice wigger stache,0.4215
0,negative,stupid white people making make posts post relevant life stupid cousintoucher honkie whitetrash blonde,-0.7783
0,negative,sorry wrong bitch,-0.802
0,negative,niggerfood niggerperson nigger,-0.6486
0,negative,every bad bitch comes come mood swings swing,-0.8074
0,negative,taylor wack ass as bitch nigga,-0.8074
0,negative,great daquan got get pregnant gon na nigger grandbaby,-0.0516
0,negative,sneaky hoes hoe,-0.2263
0,negative,henny cups cup ice bitch froze,-0.5859
0,negative,nigga need money fuck bitch,-0.8074
0,negative,freaky ass as ready ass as hoes hoe,-0.7906
0,negative,hate boys boy keep chasing chase bitch treat like nigga,-0.5106
0,negative,every hoe nigga tryna save make turn good woman jus keep ignoring ignore texts text,0.2263
0,negative,happy birthday fag,0.1531
0,negative,fw grown hoes hoe,0.0
0,negative,im pretty sure bad bitch words word shawty dime,-0.4215
0,negative,happy birthday biggest big retard youre favorite retard though happy birthday nigs,0.5574
0,negative,dont text first dont text thats lonely single stupid bitch,-0.7261
0,negative,fag b,-0.4767
0,negative,internet make think bitches bitch actually not,-0.8271
0,negative,new year eve bitches bitch like nye drunkinlove beyonce,-0.7351
0,negative,loyal pussy forever bein better well bitch thats passed pass around,0.5106
0,negative,still blaming blame bush fucking fuck retard,-0.91
0,negative,hate ghetto bitches bitch passion,-0.8555
0,negative,whats wrong bitch,-0.7845
0,negative,k niggah u evem shmoke,0.0
0,negative,bruh really rocking rock toaster face lmaoooo prolly got get bitches bitch man,-0.8271
0,negative,lightup sketchers sketcher definition kick feet foot together watch bitches bitch flock sentence blinding bitches bitch yo,-0.9442
0,negative,oil said say sumthin bout oil bitch cookin,-0.5859
0,negative,one thing hoe ratchet hoe bitch please take seat gt,-0.1027
0,negative,bitch hella cranky today someone hand joint,-0.1531
0,negative,everytime go cracker barrel girl great tits tit seats seat waitress nope chick teeth,0.4939
0,negative,im faggot,-0.6597
0,negative,issue attorney town mean bitch next time get trouble,-0.7579
0,negative,k shut hoe,0.0
0,negative,chris faggot,-0.6597
0,negative,hey liberals liberal meet future majority leader us u senate enjoy payback bitch p stoprush waar,-0.1531
0,negative,nice account faggot,-0.3818
0,negative,facebook needs need buttons button dislike cares care retarded retard,-0.5423
0,negative,hey always go sometimes three crazy bitches bitch one suave mfer trick going go,-0.8074
0,negative,bro moves move hoe moves move,0.0
0,negative,shit pretty bitch momma anyone get drama,-0.6369
0,negative,bae win get pussy tonight shiiiiiit,0.5859
0,negative,tryna like steez bro got get dem hoes hoe rir,0.3612
0,negative,ight nigga haha fucking fuck queer clear schedule,0.2732
0,negative,get beauty scar tough guy eating eat pussy scarface,0.5106
0,negative,like k gold rillos pussy,0.3612
0,negative,take bitch ever really,-0.5859
0,negative,sterling cunt point simply everyone privately taped conversations conversation released release shut fuck,-0.7717
0,negative,chest kobe getting get docked k calling call ref faggot co,-0.6597
0,negative,expect total bitch towards yet,-0.5859
0,negative,gator bitches bitch best usin jimmy,-0.5423
0,negative,real nigs uck give uck,0.0
0,negative,good luck coming come see us u vegas vega bitches bitch,-0.4215
0,negative,yo bitch bitch gone go let fuck tonight thursty thursday wesgod cave,-0.9022
0,negative,fuck hoes hoe bigger big problems problem like ever cook house lmao,-0.3612
0,negative,got get ta bitch suck dick till nut spit gut slurp shit back slut,-0.9545
0,negative,ima whoop boy nothing bean head ass as bitch,-0.2382
0,negative,literally laughing laugh shock amazement joy everything everything pop champagne american queers queer arrived arrive,0.9287
0,negative,random kids kid sit plaza day shitty cars car faggots faggot,-0.9217
0,negative,dodging dodge hoes hoe like,0.2732
0,negative,bitches bitch th grade talking talk miss bae naw bitch missed miss graduation,-0.9423
0,negative,fucked fuck bitch fw talk hoes hoe claim fw funny,-0.8689
0,negative,u nigga idea random jiggas knowing know name work smh,-0.3182
0,negative,trash eating eat trash,0.0
0,negative,welcome dallas nawfside texas come hoe shit nigga texas get murdered murder,-0.8934
0,negative,niggers nigger really believe phelps smokin regular huh tell amp log night,-0.6486
0,negative,bitch made make dudes dude actin bitch made make,-0.8225
0,negative,undesirables undesirable bitches bitch big bruh,-0.891
0,negative,every cartoon alway saving save hoes hoe lmao lmao damn captain saveahoe,0.8519
0,negative,cant bitch make mad nigga already,0.6908
0,negative,smoke would not smokin hoes hoe less gettin fucked fuck,-0.8104
0,negative,asks get done do fucking fuck hoe,-0.5423
0,negative,think change doctor advocate cunt goes go mental hmm,-0.4939
0,negative,fuk wit real nicca,0.0
0,negative,commence carpet bombing iraq soldiers soldier video executed execute jihadis tunis,0.0
0,negative,nite bitches bitch,-0.8271
0,negative,already know trash tatted tat list things thing want nigga top,0.2732
0,negative,lol get eden bitches bitch fat,-0.7096
0,negative,jk would bitch got get done do,-0.4404
0,negative,spray clorox seat bitches bitch use much trust females female since sam rothstein met ginger,-0.6597
0,negative,seem like cory talked talk indianapolis hoes hoe nbs nb,0.3612
0,negative,wrong bitches bitch fuck nigga,-0.936
0,negative,understand many americans american hate obama saluting salute latte nobody tells tell swagfags anything abo,-0.5719
0,negative,stop looking look us u go eat pussy yuppie fucks fuck,-0.8316
0,negative,called call hoe lol,0.4215
0,negative,trying try run game u dumb bitch tho,-0.7964
0,negative,yo bitch gaggin jet laggin,-0.5859
0,negative,real hoe never let turn house wife let know start catching catch fe,0.0
0,negative,im south side niggah fuck around fuck around,-0.7906
0,negative,mindless twat shitting shit hiphop hahahaha,-0.9287
0,negative,women woman would put little love long man money gross bitches bitch broke abus,-0.8655
0,negative,niggas nigga act like straight bitches bitch,-0.7717
0,negative,beat bitch seriously bitch,-0.8519
0,negative,woman cares care get mad little things thing handle deserve hoe,0.4588
0,negative,rt see watch finna hit hoe put,0.0
0,negative,chill ever become president imma ban henny america day see negroes negro panic gotcha bitch,-0.8934
0,negative,twitter bitch selling sell chokers choker,-0.5859
0,negative,nigga gone go nigga im sorry amp hoe gone go hoe regardless,-0.0772
0,negative,get bitches bitch take care mos mo overrated overrate album released release last years year,-0.6705
0,negative,bet nigga got get charged charge murder tha intro gucci vs v guwop cause straight killed kill hoe freegucci freeradric,-0.9413
0,negative,females female never understand guys guy dont give af females female dont like liking like stop trippin dont know hoe,-0.7703
0,negative,hell believe lol still look good smaller small half hoes hoe,0.0258
0,negative,trashiest really ghetto girls girl always get likes like comments comment insta boys boy pictures picture,0.6486
0,negative,hate upload pic caption says say son someone asks omg son bitch found outside,-0.8176
0,negative,hell would freeze ever let bitch kick fuckin face,-0.8481
0,negative,lol naw bitch sociopath,-0.25
0,negative,ladies lady pop pussy like,0.3612
0,negative,know yo name way meet dat bitch eatta,-0.5859
0,negative,beyonce made make many hoodrat anthems anthem not hoe point life,0.0
0,negative,lol need halloween dress like ho know everyday another opportunity,0.7964
0,negative,ratchet bitch would,-0.5859
0,negative,trusted trust queer cakes cake wheres passion made make dammit,0.8555
0,negative,got get ta remind put da phone sometimes cuz get sidetracked sidetrack see bad bitches bitch n den get mad cuz cant meet em,-0.9371
0,negative,shot another monkey lmaooooooooooo,0.0
0,negative,voice behind mustard beat hoe,0.0
0,negative,lets let hangout monday nigs,0.0
0,negative,look like stop talking talk fucking fuck bitches bitch,-0.8979
0,negative,knocked knock bitch soul body lol,-0.25
0,negative,dutch people live outside newyorkcity white trash,0.0
0,negative,dollar every time someone called call maggie make rain hoes hoe,0.0
0,negative,unhappy scrappy got get pataki bitches bitch say tacky daddy range look like laffy taffy,-0.8402
0,negative,shut fuck dumb bitch,-0.891
0,negative,least nearly two decades decade complete trash put atysyc redeem,0.0
0,negative,weeknd bitches bitch love dark skin fellas fella,-0.5423
0,negative,clearly stating state masses mass pussy shared share girl send dat pussy shark,0.743
0,negative,bitches bitch shout momz cali keep doin u loveit,-0.8271
